_id,uuid,provider_id,_id,uuid,provider_Id,provider_name
5885864dbebc58b0fe92b09302bab209,XSJCMQKKS,undefined,5885864dbebc58b0fe92b09302ba2ec8,XSJCMQKKS,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b09302baaf48,3CEB86SMS,undefined,5885864dbebc58b0fe92b09302ba600c,3CEB86SMS,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b09302ba0bc8,R8CVVRJ82,undefined,5885864dbebc58b0fe92b09302b992cd,R8CVVRJ82,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b09302b8b9b7,BHD3Y4AZ9,undefined,5885864dbebc58b0fe92b09302b695e0,BHD3Y4AZ9,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b09302b96a9c,MX3CJ73A0,undefined,5885864dbebc58b0fe92b09302b8a57b,MX3CJ73A0,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b09302b89f95,EVYRWYR7H,undefined,5885864dbebc58b0fe92b09302b81ec6,EVYRWYR7H,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b09302b81d52,SREC0EC9C,undefined,5885864dbebc58b0fe92b09302b81841,SREC0EC9C,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b09302b80f49,EJ85PBPP2,undefined,5885864dbebc58b0fe92b09302b78e17,EJ85PBPP2,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b09302b78aca,HBHKTV26G,undefined,5885864dbebc58b0fe92b09302b6fa42,HBHKTV26G,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b09302b6f36f,EAY714F96,undefined,5885864dbebc58b0fe92b09302b6906d,EAY714F96,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b09302b68a35,037579HR$,undefined,5885864dbebc58b0fe92b09302b67a5d,037579HR$,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b09302b2eaf4,TCYCG7ASZ,undefined,5885864dbebc58b0fe92b09302b1fd43,TCYCG7ASZ,15,UCNE
5885864dbebc58b0fe92b09302b5c271,GVZ7TGDBW,undefined,5885864dbebc58b0fe92b09302b5a00b,GVZ7TGDBW,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b09302b17499,PYHXH4DYP,undefined,5885864dbebc58b0fe92b09302b14261,PYHXH4DYP,15,UCNE
5885864dbebc58b0fe92b09302b0ac9d,E6M238E42,undefined,5885864dbebc58b0fe92b09302b08ba2,E6M238E42,15,UCNE
5885864dbebc58b0fe92b09302b068b6,C0ZAKEZEB,undefined,5885864dbebc58b0fe92b09302afbd8b,C0ZAKEZEB,15,UCNE
5885864dbebc58b0fe92b09302b53fff,H8A1K3WBW,undefined,5885864dbebc58b0fe92b09302b51c7c,H8A1K3WBW,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b09302afa044,KPNZ8KF47,undefined,5885864dbebc58b0fe92b09302af264f,KPNZ8KF47,15,UCNE
5885864dbebc58b0fe92b09302b42c32,KJRKF3R5A,undefined,5885864dbebc58b0fe92b09302b3ac08,KJRKF3R5A,15,UCNE
5885864dbebc58b0fe92b09302ae8689,0YEFE23AZ,undefined,5885864dbebc58b0fe92b09302ae65a2,0YEFE23AZ,15,UCNE
5885864dbebc58b0fe92b09302b4ce41,1Z6MSNNG5,undefined,5885864dbebc58b0fe92b09302b32c75,1Z6MSNNG5,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b09302b501a4,3708AMH18,undefined,5885864dbebc58b0fe92b09302b45588,3708AMH18,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b09302b50ee5,R0336SCC=,undefined,5885864dbebc58b0fe92b09302b45ba0,R0336SCC=,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b09302acaef5,YYT892KTP,undefined,5885864dbebc58b0fe92b09302ac8578,YYT892KTP,15,UCNE
5885864dbebc58b0fe92b09302b44879,SB9RD1HC6,undefined,5885864dbebc58b0fe92b09302b43620,SB9RD1HC6,15,UCNE
5885864dbebc58b0fe92b09302b3d26a,STF71DN3N,undefined,5885864dbebc58b0fe92b09302b3bb33,STF71DN3N,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b09302b2e8da,DSJWPEHTD,undefined,5885864dbebc58b0fe92b09302b18efb,DSJWPEHTD,15,UCNE
5885864dbebc58b0fe92b09302b34991,1QYVV2PB4,undefined,5885864dbebc58b0fe92b09302b2ec6a,1QYVV2PB4,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b09302b3a6fb,9EK4MFJ2Y,undefined,5885864dbebc58b0fe92b09302b2ff20,9EK4MFJ2Y,15,UCNE
5885864dbebc58b0fe92b09302abd668,81B7MWBKU,undefined,5885864dbebc58b0fe92b09302ab582b,81B7MWBKU,15,UCNE
5885864dbebc58b0fe92b09302b2cc44,F15HP3JQW,undefined,5885864dbebc58b0fe92b09302b2021e,F15HP3JQW,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b09302aad054,CWN795D9M,undefined,5885864dbebc58b0fe92b09302aa79ef,CWN795D9M,15,UCNE
5885864dbebc58b0fe92b09302b28a5c,DK44CW4JE,undefined,5885864dbebc58b0fe92b09302b196fc,DK44CW4JE,15,UCNE
5885864dbebc58b0fe92b09302b0cec2,SM3BQBVW2,undefined,5885864dbebc58b0fe92b09302b08bd9,SM3BQBVW2,15,UCNE
5885864dbebc58b0fe92b09302b1eedd,ZMFJYHPNW,undefined,5885864dbebc58b0fe92b09302b18138,ZMFJYHPNW,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b09302b15d91,TYG6QVFZQ,undefined,5885864dbebc58b0fe92b09302b0f3e3,TYG6QVFZQ,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b09302b11e44,7F26DEWVU,undefined,5885864dbebc58b0fe92b09302b07936,7F26DEWVU,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b09302b111eb,59ASVW4Z=,undefined,5885864dbebc58b0fe92b09302b0c36a,59ASVW4Z=,15,UCNE
5885864dbebc58b0fe92b09302a9aa78,Y26ZKRHTC,undefined,5885864dbebc58b0fe92b09302a90f41,Y26ZKRHTC,15,UCNE
5885864dbebc58b0fe92b09302b0e7aa,BX525NATF,undefined,5885864dbebc58b0fe92b09302b0b3c0,BX525NATF,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b09302ae87fd,STZPAS4M2,undefined,5885864dbebc58b0fe92b09302ae3c57,STZPAS4M2,15,UCNE
5885864dbebc58b0fe92b09302afe2f4,R1YVEE6CP,undefined,5885864dbebc58b0fe92b09302afa0ee,R1YVEE6CP,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b09302b0854c,5NC29PF8V,undefined,5885864dbebc58b0fe92b09302afe2bb,5NC29PF8V,15,UCNE
5885864dbebc58b0fe92b09302b074b1,F2G3QSFSH,undefined,5885864dbebc58b0fe92b09302afb0e5,F2G3QSFSH,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b09302af3766,MBAJSD2PR,undefined,5885864dbebc58b0fe92b09302aee1b4,MBAJSD2PR,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b09302a80e68,TJTXSR3FE,undefined,5885864dbebc58b0fe92b09302a7f10e,TJTXSR3FE,15,UCNE
5885864dbebc58b0fe92b09302af36c1,MQJ923F59,undefined,5885864dbebc58b0fe92b09302aeef97,MQJ923F59,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b09302aef29f,AZJK1N54A,undefined,5885864dbebc58b0fe92b09302ae6c55,AZJK1N54A,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b09302adcbc4,GFS45S1P8,undefined,5885864dbebc58b0fe92b09302acd068,GFS45S1P8,15,UCNE
5885864dbebc58b0fe92b09302ac8f21,ZVDFYJEKZ,undefined,5885864dbebc58b0fe92b09302ac26c3,ZVDFYJEKZ,15,UCNE
5885864dbebc58b0fe92b09302a6dade,0TF0YHFSQ,undefined,5885864dbebc58b0fe92b09302a6c674,0TF0YHFSQ,15,UCNE
5885864dbebc58b0fe92b09302ae389d,GAB73ZKC=,undefined,5885864dbebc58b0fe92b09302acbe2e,GAB73ZKC=,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b09302adbf4f,1VHZ66PRZ,undefined,5885864dbebc58b0fe92b09302accb6a,1VHZ66PRZ,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b09302a66bc4,SR7C0ZP8R,undefined,5885864dbebc58b0fe92b09302a58607,SR7C0ZP8R,15,UCNE
5885864dbebc58b0fe92b09302aad913,RHV3BB7FE,undefined,5885864dbebc58b0fe92b09302aa48bf,RHV3BB7FE,15,UCNE
5885864dbebc58b0fe92b09302ac7f92,Z50FW9TYN,undefined,5885864dbebc58b0fe92b09302ab1d9b,Z50FW9TYN,15,UCNE
5885864dbebc58b0fe92b09302abefa0,YCRY9B62U,undefined,5885864dbebc58b0fe92b09302ab392c,YCRY9B62U,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b09302aba5bc,7465BZ8MV,undefined,5885864dbebc58b0fe92b09302ab3c32,7465BZ8MV,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b09302a40452,2PCEDMFBF,undefined,5885864dbebc58b0fe92b09302a3772e,2PCEDMFBF,15,UCNE
5885864dbebc58b0fe92b09302ab62bc,VZAC110R5,undefined,5885864dbebc58b0fe92b09302ab3368,VZAC110R5,15,UCNE
5885864dbebc58b0fe92b09302aab681,1WWX8NWS~,undefined,5885864dbebc58b0fe92b09302aa3e8f,1WWX8NWS~,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b09302a91838,KTWGJWA6Y,undefined,5885864dbebc58b0fe92b09302a8bbea,KTWGJWA6Y,15,UCNE
5885864dbebc58b0fe92b09302aaa87a,M4RNSFC3B,undefined,5885864dbebc58b0fe92b09302aa6190,M4RNSFC3B,15,UCNE
5885864dbebc58b0fe92b09302a33d5b,6YWFEEAP$,undefined,5885864dbebc58b0fe92b09302a2f0b6,6YWFEEAP$,15,UCNE
5885864dbebc58b0fe92b09302aa0444,N5YE74J4T,undefined,5885864dbebc58b0fe92b09302a9d0a4,N5YE74J4T,15,UCNE
5885864dbebc58b0fe92b09302a9ab20,1WBX956KC,undefined,5885864dbebc58b0fe92b09302a904b5,1WBX956KC,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b09302a8c4ae,91S91092$,undefined,5885864dbebc58b0fe92b09302a8b92e,91S91092$,15,UCNE
5885864dbebc58b0fe92b09302a26f67,PSGJ7D5HD,undefined,5885864dbebc58b0fe92b09302a1cc6a,PSGJ7D5HD,15,UCNE
5885864dbebc58b0fe92b09302a7730f,G8NZMTNKA,undefined,5885864dbebc58b0fe92b09302a6e43b,G8NZMTNKA,15,UCNE
5885864dbebc58b0fe92b09302a86136,XKJ07QPBJ,undefined,5885864dbebc58b0fe92b09302a817b5,XKJ07QPBJ,15,UCNE
5885864dbebc58b0fe92b09302a8b075,WZJDX785V,undefined,5885864dbebc58b0fe92b09302a857f9,WZJDX785V,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b09302a74380,4HYYAGNP*,undefined,5885864dbebc58b0fe92b09302a6f256,4HYYAGNP*,15,UCNE
5885864dbebc58b0fe92b09302a76b7c,VK9X2AKYJ,undefined,5885864dbebc58b0fe92b09302a731a7,VK9X2AKYJ,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b09302a75ebc,ZEG3JANWA,undefined,5885864dbebc58b0fe92b09302a72e74,ZEG3JANWA,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b09302a165da,V1PBGN1NG,undefined,5885864dbebc58b0fe92b09302a0a938,V1PBGN1NG,15,UCNE
5885864dbebc58b0fe92b09302a4df39,4NMFQ2XY1,undefined,5885864dbebc58b0fe92b09302a4939f,4NMFQ2XY1,15,UCNE
5885864dbebc58b0fe92b09302a674ad,AWJ6GSX7R,undefined,5885864dbebc58b0fe92b09302a57cc9,AWJ6GSX7R,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b09302a07aa4,FMK4R5V05,undefined,5885864dbebc58b0fe92b093029fd400,FMK4R5V05,15,UCNE
5885864dbebc58b0fe92b09302a360ba,8RPTB6EET,undefined,5885864dbebc58b0fe92b09302a2fde6,8RPTB6EET,15,UCNE
5885864dbebc58b0fe92b09302a4c5db,XW5GZ28B1,undefined,5885864dbebc58b0fe92b09302a408a1,XW5GZ28B1,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b093029f8735,FGY3WJVHV,undefined,5885864dbebc58b0fe92b093029f77d8,FGY3WJVHV,15,UCNE
5885864dbebc58b0fe92b093029eec1e,SQYX6WZT$,undefined,5885864dbebc58b0fe92b093029e9d2d,SQYX6WZT$,15,UCNE
5885864dbebc58b0fe92b09302a375eb,D61N8C9P7,undefined,5885864dbebc58b0fe92b09302a337f4,D61N8C9P7,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b09302a242fb,YQD17BXEF,undefined,5885864dbebc58b0fe92b09302a21d24,YQD17BXEF,15,UCNE
5885864dbebc58b0fe92b09302a2da8a,WH0XSQANP,undefined,5885864dbebc58b0fe92b09302a2cc75,WH0XSQANP,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b09302a1ae36,GE0NF7FTZ,undefined,5885864dbebc58b0fe92b09302a1204d,GE0NF7FTZ,15,UCNE
5885864dbebc58b0fe92b093029f6d65,2NERB85ZR,undefined,5885864dbebc58b0fe92b093029f665b,2NERB85ZR,15,UCNE
5885864dbebc58b0fe92b093029e9be0,JKTVRNGNM,undefined,5885864dbebc58b0fe92b093029e5e33,JKTVRNGNM,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b093029e5ab6,RMBMYS78*,undefined,5885864dbebc58b0fe92b093029e15b2,RMBMYS78*,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b093029dec4f,7H0XYNSSR,undefined,5885864dbebc58b0fe92b093029dcfa1,7H0XYNSSR,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b093029e1dfb,1D6FEGB89,undefined,5885864dbebc58b0fe92b093029e0a94,1D6FEGB89,15,UCNE
5885864dbebc58b0fe92b093029e0790,ETJ3BT9R6,undefined,5885864dbebc58b0fe92b09302a21684,ETJ3BT9R6,15,UCNE
5885864dbebc58b0fe92b093029dba25,V9BZM9N3~,undefined,5885864dbebc58b0fe92b093029d95f5,V9BZM9N3~,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b093029dc504,JV4CT6Y0B,undefined,5885864dbebc58b0fe92b093029d9f91,JV4CT6Y0B,15,UCNE
5885864dbebc58b0fe92b093029d9431,R6M8WF0N6,undefined,5885864dbebc58b0fe92b093029d8792,R6M8WF0N6,15,UCNE
5885864dbebc58b0fe92b093029d7f2d,7KE4VVBHE,undefined,5885864dbebc58b0fe92b093029d5454,7KE4VVBHE,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b093029bc319,ZVZ4HKT28,undefined,5885864dbebc58b0fe92b093029bab0a,ZVZ4HKT28,15,UCNE
5885864dbebc58b0fe92b093029d39d8,V32X5YVX8,undefined,5885864dbebc58b0fe92b093029d07f6,V32X5YVX8,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b093029d5a6c,GMVSP3TJV,undefined,5885864dbebc58b0fe92b093029d4684,GMVSP3TJV,15,UCNE
5885864dbebc58b0fe92b093029d2c8a,P5XD4K6N5,undefined,5885864dbebc58b0fe92b093029ce573,P5XD4K6N5,15,UCNE
5885864dbebc58b0fe92b093029cc9cd,E6RXD4VHF,undefined,5885864dbebc58b0fe92b093029c72e2,E6RXD4VHF,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b093029d078d,D556DZ5XD,undefined,5885864dbebc58b0fe92b093029cdeda,D556DZ5XD,15,UCNE
5885864dbebc58b0fe92b093029b21b7,Y9S29PYE6,undefined,5885864dbebc58b0fe92b093029b10b0,Y9S29PYE6,15,UCNE
5885864dbebc58b0fe92b093029c8e3b,B10M8TGPW,undefined,5885864dbebc58b0fe92b093029c8494,B10M8TGPW,15,UCNE
5885864dbebc58b0fe92b093029ca44e,K7QN9TWZ8,undefined,5885864dbebc58b0fe92b093029c7960,K7QN9TWZ8,15,UCNE
5885864dbebc58b0fe92b093029a740a,Z4V1BMSK3,undefined,5885864dbebc58b0fe92b093029a52e8,Z4V1BMSK3,15,UCNE
5885864dbebc58b0fe92b093029c6dcb,SR9GV5V9*,undefined,5885864dbebc58b0fe92b093029c6734,SR9GV5V9*,15,UCNE
5885864dbebc58b0fe92b093029c6382,CFV7SZCDS,undefined,5885864dbebc58b0fe92b093029c1f00,CFV7SZCDS,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b0930299d1e1,FAM6RKWC5,undefined,5885864dbebc58b0fe92b09302998b15,FAM6RKWC5,15,UCNE
5885864dbebc58b0fe92b093029bedf8,KXQ4ZA61Q,undefined,5885864dbebc58b0fe92b093029bcbae,KXQ4ZA61Q,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b093029b9c1e,RVGDKBP1~,undefined,5885864dbebc58b0fe92b093029b6297,RVGDKBP1~,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b0930298ea27,GK9B58P14,undefined,5885864dbebc58b0fe92b09302988adb,GK9B58P14,15,UCNE
5885864dbebc58b0fe92b093029bb0f9,79Q0MJ3D9,undefined,5885864dbebc58b0fe92b093029b696e,79Q0MJ3D9,15,UCNE
5885864dbebc58b0fe92b093029b60a4,PM0Z2BVRN,undefined,5885864dbebc58b0fe92b093029b1c20,PM0Z2BVRN,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b09302978808,B1YJF04HH,undefined,5885864dbebc58b0fe92b0930296e81c,B1YJF04HH,15,UCNE
5885864dbebc58b0fe92b093029b5a1e,G0FDEFMBD,undefined,5885864dbebc58b0fe92b093029b02bd,G0FDEFMBD,15,UCNE
5885864dbebc58b0fe92b093029522ad,2351CYJSJ,undefined,5885864dbebc58b0fe92b09302941b6a,2351CYJSJ,15,UCNE
5885864dbebc58b0fe92b093029af3ed,YMHZM2GNE,undefined,5885864dbebc58b0fe92b093029a98ca,YMHZM2GNE,15,UCNE
5885864dbebc58b0fe92b093029afceb,5H392N12Q,undefined,5885864dbebc58b0fe92b093029a6750,5H392N12Q,15,UCNE
5885864dbebc58b0fe92b093029a5030,TD9YBJV18,undefined,5885864dbebc58b0fe92b093029a0721,TD9YBJV18,15,UCNE
5885864dbebc58b0fe92b093029a15d7,0WB32HQ5T,undefined,5885864dbebc58b0fe92b093029a05c0,0WB32HQ5T,15,UCNE
5885864dbebc58b0fe92b093029998ec,QZ3KK7VF~,undefined,5885864dbebc58b0fe92b0930299460f,QZ3KK7VF~,15,UCNE
5885864dbebc58b0fe92b0930299da3b,2ABT7QSWF,undefined,5885864dbebc58b0fe92b0930299cb2f,2ABT7QSWF,15,UCNE
5885864dbebc58b0fe92b0930292a874,N9BYESYC1,undefined,5885864dbebc58b0fe92b093029195bb,N9BYESYC1,15,UCNE
5885864dbebc58b0fe92b0930298a0cb,EESVEWMRK,undefined,5885864dbebc58b0fe92b09302987d26,EESVEWMRK,15,UCNE
5885864dbebc58b0fe92b0930299353e,9FVSM1HKB,undefined,5885864dbebc58b0fe92b0930298af4b,9FVSM1HKB,15,UCNE
5885864dbebc58b0fe92b09302994f40,1PVF5JWZD,undefined,5885864dbebc58b0fe92b09302992aa8,1PVF5JWZD,15,UCNE
5885864dbebc58b0fe92b093028ff9c7,2BEDR80E6,undefined,5885864dbebc58b0fe92b093028f8c13,2BEDR80E6,15,UCNE
5885864dbebc58b0fe92b0930298f19c,6C6BQZG91,undefined,5885864dbebc58b0fe92b0930298d92f,6C6BQZG91,15,UCNE
5885864dbebc58b0fe92b0930297eb8d,56SBPF60S,undefined,5885864dbebc58b0fe92b09302976710,56SBPF60S,15,UCNE
5885864dbebc58b0fe92b093029814c4,Z9AYXF9B0,undefined,5885864dbebc58b0fe92b0930297f2b0,Z9AYXF9B0,15,UCNE
5885864dbebc58b0fe92b0930295dfec,6SWJ1WQEK,undefined,5885864dbebc58b0fe92b093029598d2,6SWJ1WQEK,15,UCNE
5885864dbebc58b0fe92b0930297376b,VRG239QDQ,undefined,5885864dbebc58b0fe92b0930296eca7,VRG239QDQ,15,UCNE
5885864dbebc58b0fe92b0930296a0ca,GTAW78153,undefined,5885864dbebc58b0fe92b0930295d8ca,GTAW78153,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b0930296934f,VN6SSAD7E,undefined,5885864dbebc58b0fe92b0930295ebf0,VN6SSAD7E,15,UCNE
5885864dbebc58b0fe92b093029416b5,HA031JT4W,undefined,5885864dbebc58b0fe92b09302935249,HA031JT4W,15,UCNE
5885864dbebc58b0fe92b09302958af4,0KEG4ZC4F,undefined,5885864dbebc58b0fe92b09302955961,0KEG4ZC4F,15,UCNE
5885864dbebc58b0fe92b09302950c4a,F28SD1Z8T,undefined,5885864dbebc58b0fe92b09302944b37,F28SD1Z8T,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b093028e21e0,5557Q6G5C,undefined,5885864dbebc58b0fe92b093028dc906,5557Q6G5C,15,UCNE
5885864dbebc58b0fe92b0930294d358,TGKVXZWB=,undefined,5885864dbebc58b0fe92b0930294410f,TGKVXZWB=,15,UCNE
5885864dbebc58b0fe92b09302918335,9YFVVGNW9,undefined,5885864dbebc58b0fe92b09302909dd0,9YFVVGNW9,15,UCNE
5885864dbebc58b0fe92b0930293baf0,BD2YFMH3U,undefined,5885864dbebc58b0fe92b0930292b9e1,BD2YFMH3U,15,UCNE
5885864dbebc58b0fe92b09302922ec5,H5G5RECNR,undefined,5885864dbebc58b0fe92b09302921e91,H5G5RECNR,15,UCNE
5885864dbebc58b0fe92b0930292100c,72SC22DQ*,undefined,5885864dbebc58b0fe92b09302918d40,72SC22DQ*,15,UCNE
5885864dbebc58b0fe92b0930290fbf9,RGE5XC5YE,undefined,5885864dbebc58b0fe92b09302905421,RGE5XC5YE,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b093028fd81d,6WM8VW832,undefined,5885864dbebc58b0fe92b093028f7d1a,6WM8VW832,15,UCNE
5885864dbebc58b0fe92b09302905a14,5JA2BEVMB,undefined,5885864dbebc58b0fe92b093029035e8,5JA2BEVMB,15,UCNE
5885864dbebc58b0fe92b0930290a660,G21S8T62G,undefined,5885864dbebc58b0fe92b09302904834,G21S8T62G,15,UCNE
5885864dbebc58b0fe92b093028e98f6,BRCSMPSH=,undefined,5885864dbebc58b0fe92b093028e2a6a,BRCSMPSH=,15,UCNE
5885864dbebc58b0fe92b093028f9fc8,0BYEZX0XQ,undefined,5885864dbebc58b0fe92b093028f974c,0BYEZX0XQ,15,UCNE
5885864dbebc58b0fe92b093028f7b50,2TAJ1EFCP,undefined,5885864dbebc58b0fe92b093028f4b0f,2TAJ1EFCP,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b093028f3c2b,76BZ2FZT*,undefined,5885864dbebc58b0fe92b093028f1a4f,76BZ2FZT*,15,UCNE
5885864dbebc58b0fe92b093028f0aa9,71F7Y127J,undefined,5885864dbebc58b0fe92b093028e9a15,71F7Y127J,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b093028eb13c,G1YGQTE32,undefined,5885864dbebc58b0fe92b093028e8f25,G1YGQTE32,15,UCNE
5885864dbebc58b0fe92b093028e5dac,P69JZ5NF8,undefined,5885864dbebc58b0fe92b093028e3507,P69JZ5NF8,15,UCNE
5885864dbebc58b0fe92b093028e177c,WC9QYVSME,undefined,5885864dbebc58b0fe92b093028dd350,WC9QYVSME,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b093028df8d2,87CTBB6Y5,undefined,5885864dbebc58b0fe92b093028ddeea,87CTBB6Y5,15,UCNE
5885864dbebc58b0fe92b093028dc3e5,AWR48WB9R,undefined,5885864dbebc58b0fe92b093028dac55,AWR48WB9R,15,UCNE
5885864dbebc58b0fe92b093028d9a70,GNPRZW4K$,undefined,5885864dbebc58b0fe92b093028c90b8,GNPRZW4K$,15,UCNE
5885864dbebc58b0fe92b093028db8fe,A0ZTDZ7QZ,undefined,5885864dbebc58b0fe92b093028c84ec,A0ZTDZ7QZ,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b093028ba7d1,DX6QW7J2Y,undefined,5885864dbebc58b0fe92b093028b29fd,DX6QW7J2Y,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b093028a4ce8,67V57T941,undefined,5885864dbebc58b0fe92b0930289dfb1,67V57T941,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b09302899566,4S1CSJ0K=,undefined,5885864dbebc58b0fe92b09302898c0a,4S1CSJ0K=,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b0930289734e,M8GDKZNYQ,undefined,5885864dbebc58b0fe92b093028923c2,M8GDKZNYQ,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b09302891234,YXHC3BPQ*,undefined,5885864dbebc58b0fe92b09302890698,YXHC3BPQ*,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b0930288fd74,TG2EP3NS8,undefined,5885864dbebc58b0fe92b0930288c8bf,TG2EP3NS8,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b0930288c3b2,RZTX0G6KU,undefined,5885864dbebc58b0fe92b0930288838a,RZTX0G6KU,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b0930288833e,RVRSS607F,undefined,5885864dbebc58b0fe92b093028830b2,RVRSS607F,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b09302882e80,XSHDGW4AT,undefined,5885864dbebc58b0fe92b0930288200f,XSHDGW4AT,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b0930288123c,QSBP20BB*,undefined,5885864dbebc58b0fe92b09302859316,QSBP20BB*,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b09302860df2,G0CA4V342,undefined,5885864dbebc58b0fe92b093028586f5,G0CA4V342,15,UCNE
5885864dbebc58b0fe92b09302853faa,C42AGQYH9,undefined,5885864dbebc58b0fe92b0930284740b,C42AGQYH9,15,UCNE
